work_year,experience_level,job_title,salary,salary_currency,salary_in_usd,employee_residence,remote_ratio,company_location,company_size,company_size_encoded,experience_level_encoded,emp_CT,emp_FL,emp_FT,emp_PT,job_Analyst,job_Engineer,job_Manager,job_Other,job_Scientist,same_country,emp_cont_Asia,emp_cont_Europe,emp_cont_North America,emp_cont_Oceania,emp_cont_Other,emp_cont_South America,comp_cont_Asia,comp_cont_Europe,comp_cont_North America,comp_cont_Oceania,comp_cont_Other,comp_cont_South America,remote_Hybrid,remote_Onsite,remote_Remote,exp_x_company_size,remote_x_exp,log_salary_usd
2021,MI,Data Analyst,90000,USD,90000,US,100,US,M,2,1,False,False,True,False,True,False,False,False,False,1,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,2,100,11.407576060361786
2021,MI,ML Engineer,7000000,JPY,63711,JP,50,JP,S,1,1,False,False,True,False,False,True,False,False,False,1,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,1,50,11.062128206863923
2021,MI,ML Engineer,8500000,JPY,77364,JP,50,JP,S,1,1,False,False,True,False,False,True,False,False,False,1,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,1,50,11.256289760923773
2021,SE,Principal Data Scientist,220000,USD,220000,US,0,US,L,3,2,False,False,True,False,False,False,False,False,True,1,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,6,0,12.301387370778713
2021,EN,Data Scientist,80000,USD,80000,US,100,US,M,2,0,False,False,True,False,False,False,False,False,True,1,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,0,0,11.289794413577894
2021,MI,Data Analyst,135000,USD,135000,US,100,US,L,3,1,False,False,True,False,True,False,False,False,False,1,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,3,100,11.813037464800539
2021,SE,Data Science Manager,240000,USD,240000,US,0,US,L,3,2,False,False,True,False,False,False,True,False,False,1,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,6,0,12.388398368982115
2021,SE,Data Engineering Manager,150000,USD,150000,US,0,US,L,3,2,False,False,True,False,False,True,False,False,False,1,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,6,0,11.918397239722838
2021,MI,Data Scientist,82500,USD,82500,US,100,US,S,1,1,False,False,True,False,False,False,False,False,True,1,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,1,100,11.320565693461432
2021,MI,Data Engineer,100000,USD,100000,US,100,US,L,3,1,False,False,True,False,False,True,False,False,False,1,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,3,100,11.51293546492023
2021,SE,Machine Learning Engineer,70000,EUR,82744,BE,50,BE,M,2,2,False,False,True,False,False,True,False,False,False,1,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,4,100,11.323518868453043
2021,MI,Research Scientist,53000,EUR,62649,FR,50,FR,M,2,1,False,False,True,False,False,False,False,False,True,1,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,2,50,11.045318960324215
2021,MI,Data Engineer,90000,USD,90000,US,100,US,L,3,1,False,False,True,False,False,True,False,False,False,1,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,3,100,11.407576060361786
2021,SE,Data Engineering Manager,153000,USD,153000,US,100,US,L,3,2,False,False,True,False,False,True,False,False,False,1,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,6,200,11.938199736300925
2021,SE,Cloud Data Engineer,160000,USD,160000,BR,100,US,S,1,2,False,False,True,False,False,True,False,False,False,0,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,2,200,11.982935344196433
2021,SE,Director of Data Science,168000,USD,168000,JP,0,JP,S,1,2,False,False,True,False,False,False,False,True,False,1,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,2,0,12.031725210748633
2021,MI,Data Scientist,150000,USD,150000,US,100,US,M,2,1,False,False,True,False,False,False,False,False,True,1,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,2,100,11.918397239722838
2021,MI,Data Scientist,95000,CAD,75774,CA,100,CA,L,3,1,False,False,True,False,False,False,False,False,True,1,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,3,100,11.235523701926004
2021,EN,Data Scientist,13400,USD,13400,UA,100,UA,L,3,0,False,False,True,False,False,False,False,False,True,1,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,0,0,9.503084610020228
2021,SE,Data Science Manager,144000,USD,144000,US,100,US,L,3,2,False,False,True,False,False,False,True,False,False,1,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,6,200,11.87757552297847
2021,SE,Data Science Engineer,159500,CAD,127221,CA,50,CA,L,3,2,False,False,True,False,False,True,False,False,False,1,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,6,100,11.753688870907842
2021,MI,Data Scientist,160000,SGD,119059,SG,100,IL,M,2,1,False,False,True,False,False,False,False,False,True,0,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,2,100,11.687382846707381
2021,MI,Applied Machine Learning Scientist,423000,USD,423000,US,50,US,L,3,1,False,False,True,False,False,False,False,False,True,1,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,3,50,12.955129822091815
2021,SE,Data Analytics Manager,120000,USD,120000,US,100,US,M,2,2,False,False,True,False,False,False,True,False,False,1,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,4,200,11.695255355062795
2021,EN,Machine Learning Engineer,125000,USD,125000,US,100,US,S,1,0,False,False,True,False,False,True,False,False,False,1,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,0,0,11.736077016252437
2021,EX,Head of Data,230000,USD,230000,RU,50,RU,L,3,3,False,False,True,False,False,False,False,True,False,1,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,9,150,12.345838935721968
2021,EX,Head of Data Science,85000,USD,85000,RU,0,RU,M,2,3,False,False,True,False,False,False,False,True,False,1,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,6,0,11.350418300109132
2021,MI,Data Engineer,24000,EUR,28369,MT,50,MT,L,3,1,False,False,True,False,False,True,False,False,False,1,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,3,50,10.253087527802897
2021,EN,Data Science Consultant,54000,EUR,63831,DE,50,DE,L,3,0,False,False,True,False,False,False,False,True,False,1,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,0,0,11.064009910988117
2021,EX,Director of Data Science,110000,EUR,130026,DE,50,DE,M,2,3,False,False,True,False,False,False,False,True,False,1,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,6,150,11.77549740018035
2021,SE,Data Specialist,165000,USD,165000,US,100,US,L,3,2,False,False,True,False,False,False,False,True,False,1,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,6,200,12.013706813470414
2021,EN,Data Engineer,80000,USD,80000,US,100,US,L,3,0,False,False,True,False,False,True,False,False,False,1,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,0,0,11.289794413577894
2021,EX,Director of Data Science,250000,USD,250000,US,0,US,L,3,3,False,False,True,False,False,False,False,True,False,1,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,9,0,12.429220196836383
2021,EN,BI Data Analyst,55000,USD,55000,US,50,US,S,1,0,False,False,True,False,True,False,False,False,False,1,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,0,0,10.915106645867503
2021,MI,Data Architect,150000,USD,150000,US,100,US,L,3,1,False,False,True,False,False,False,False,True,False,1,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,3,100,11.918397239722838
2021,MI,Data Architect,170000,USD,170000,US,100,US,L,3,1,False,False,True,False,False,False,False,True,False,1,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,3,100,12.04355959836804
2021,MI,Data Engineer,60000,GBP,82528,GB,100,GB,L,3,1,False,False,True,False,False,True,False,False,False,1,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,3,100,11.320905025707312
2021,EN,Data Analyst,60000,USD,60000,US,100,US,S,1,0,False,False,True,False,True,False,False,False,False,1,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,0,0,11.002116507732017
2021,SE,Principal Data Scientist,235000,USD,235000,US,100,US,L,3,2,False,False,True,False,False,False,False,False,True,1,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,6,200,12.367345048436391
2021,SE,Research Scientist,51400,EUR,60757,PT,50,PT,L,3,2,False,False,True,False,False,False,False,False,True,1,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,6,100,11.01465403977559
2021,SE,Data Engineering Manager,174000,USD,174000,US,100,US,L,3,2,False,False,True,False,False,True,False,False,False,1,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,6,200,12.066816325306588
2021,MI,Data Scientist,58000,MXN,2859,MX,0,MX,S,1,1,False,False,True,False,False,False,False,False,True,1,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,1,0,7.958576903813898
2021,MI,Data Scientist,30400000,CLP,40038,CL,100,CL,L,3,1,False,False,True,False,False,False,False,False,True,1,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,3,100,10.597609258092302
2021,EN,Machine Learning Engineer,81000,USD,81000,US,50,US,S,1,0,False,False,True,False,False,True,False,False,False,1,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,0,0,11.302216779257382
2021,MI,Data Scientist,420000,INR,5679,IN,100,US,S,1,1,False,False,True,False,False,False,False,False,True,0,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,1,100,8.644706511715198
2021,MI,Big Data Engineer,1672000,INR,22611,IN,0,IN,L,3,1,False,False,True,False,False,True,False,False,False,1,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,3,0,10.026236017795181
2021,MI,Data Scientist,76760,EUR,90734,DE,50,DE,L,3,1,False,False,True,False,False,False,False,False,True,1,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,3,50,11.415698449209124
2021,MI,Data Engineer,22000,EUR,26005,RO,0,US,L,3,1,False,False,True,False,False,True,False,False,False,0,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,3,0,10.166082559611265
2021,SE,Finance Data Analyst,45000,GBP,61896,GB,50,GB,L,3,2,False,False,True,False,True,False,False,False,False,1,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,6,100,11.033226992231649
2021,MI,Machine Learning Scientist,12000,USD,12000,PK,50,PK,M,2,1,False,True,False,False,False,False,False,False,True,1,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,2,50,9.392745258631441
2021,MI,Data Engineer,4000,USD,4000,IR,100,IR,M,2,1,False,False,True,False,False,True,False,False,False,1,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,2,100,8.294299608857235
2021,SE,Data Analytics Engineer,50000,USD,50000,VN,100,GB,M,2,2,False,False,True,False,False,True,False,False,False,0,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,4,200,10.819798284210286
2021,EX,Data Science Consultant,59000,EUR,69741,FR,100,ES,S,1,3,False,False,True,False,False,False,False,True,False,0,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,3,300,11.152557997765097
2021,SE,Data Engineer,65000,EUR,76833,RO,50,GB,S,1,2,False,False,True,False,False,True,False,False,False,0,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,2,100,11.249402529502674
2021,MI,Machine Learning Engineer,74000,USD,74000,JP,50,JP,S,1,1,False,False,True,False,False,True,False,False,False,1,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,1,50,11.211833885608513
2021,SE,Data Science Manager,152000,USD,152000,US,100,FR,L,3,2,False,False,True,False,False,False,True,False,False,0,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,6,200,11.931642378754141
2021,EN,Machine Learning Engineer,21844,USD,21844,CO,50,CO,M,2,0,False,False,True,False,False,True,False,False,False,1,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,0,0,9.991727341385536
2021,MI,Big Data Engineer,18000,USD,18000,MD,0,MD,S,1,1,False,False,True,False,False,True,False,False,False,1,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,1,0,9.798182590890704
2021,SE,Data Science Manager,174000,USD,174000,US,100,US,L,3,2,False,False,True,False,False,False,True,False,False,1,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,6,200,12.066816325306588
2021,SE,Research Scientist,120500,CAD,96113,CA,50,CA,L,3,2,False,False,True,False,False,False,False,False,True,1,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,6,100,11.473290265929538
2021,MI,Data Scientist,147000,USD,147000,US,50,US,L,3,1,False,False,True,False,False,False,False,False,True,1,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,3,50,11.898194668458823
2021,EN,BI Data Analyst,9272,USD,9272,KE,100,KE,S,1,0,False,False,True,False,True,False,False,False,False,1,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,0,0,9.134862230800225
2021,SE,Machine Learning Engineer,1799997,INR,24342,IN,100,IN,L,3,2,False,False,True,False,False,True,False,False,False,1,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,6,200,10.09999961284942
2021,SE,Data Science Manager,4000000,INR,54094,IN,50,US,L,3,2,False,False,True,False,False,False,True,False,False,0,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,6,100,10.898497039121674
2021,EN,Data Science Consultant,90000,USD,90000,US,100,US,S,1,0,False,False,True,False,False,False,False,True,False,1,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,0,0,11.407576060361786
2021,MI,Data Scientist,52000,EUR,61467,DE,50,AT,M,2,1,False,False,True,False,False,False,False,False,True,0,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,2,50,11.026271993175223
2021,SE,Machine Learning Infrastructure Engineer,195000,USD,195000,US,100,US,M,2,2,False,False,True,False,False,True,False,False,False,1,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,4,200,12.180759965737863
2021,MI,Data Scientist,32000,EUR,37825,ES,100,ES,L,3,1,False,False,True,False,False,False,False,False,True,1,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,3,100,10.5407519758484
2021,SE,Research Scientist,50000,USD,50000,FR,100,US,S,1,2,False,False,True,False,False,False,False,False,True,0,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,2,200,10.819798284210286
2021,MI,Data Scientist,160000,USD,160000,US,100,US,L,3,1,False,False,True,False,False,False,False,False,True,1,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,3,100,11.982935344196433
2021,MI,Data Scientist,69600,BRL,12901,BR,0,BR,S,1,1,False,False,True,False,False,False,False,False,True,1,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,1,0,9.465137617092187
2021,SE,Machine Learning Engineer,200000,USD,200000,US,100,US,L,3,2,False,False,True,False,False,True,False,False,False,1,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,6,200,12.206077645517674
2021,SE,Data Engineer,165000,USD,165000,US,0,US,M,2,2,False,False,True,False,False,True,False,False,False,1,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,4,0,12.013706813470414
2021,MI,Data Engineer,20000,USD,20000,IT,0,US,L,3,1,False,True,False,False,False,True,False,False,False,0,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,3,0,9.90353755128617
2021,SE,Data Analytics Manager,120000,USD,120000,US,0,US,L,3,2,False,False,True,False,False,False,True,False,False,1,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,6,0,11.695255355062795
2021,MI,Machine Learning Engineer,21000,EUR,24823,SI,50,SI,L,3,1,False,False,True,False,False,True,False,False,False,1,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,3,50,10.119566206128216
2021,MI,Research Scientist,48000,EUR,56738,FR,50,FR,S,1,1,False,False,True,False,False,False,False,False,True,1,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,1,50,10.946217083956563
2021,MI,Data Engineer,48000,GBP,66022,HK,50,GB,S,1,1,False,False,True,False,False,True,False,False,False,0,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,1,50,11.097758445150307
2021,EN,Big Data Engineer,435000,INR,5882,IN,0,CH,L,3,0,False,False,True,False,False,True,False,False,False,0,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,0,0,8.679822114864455
2021,EN,Machine Learning Engineer,21000,EUR,24823,DE,50,DE,M,2,0,False,False,True,False,False,True,False,False,False,1,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,0,0,10.119566206128216
2021,SE,Principal Data Engineer,185000,USD,185000,US,100,US,L,3,2,False,False,True,False,False,True,False,False,False,1,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,6,200,12.128116509451258
2021,EN,Computer Vision Engineer,180000,DKK,28609,DK,50,DK,S,1,0,False,False,False,True,False,True,False,False,False,1,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,0,0,10.261511586044156
2021,MI,Machine Learning Engineer,75000,EUR,88654,BE,100,BE,M,2,1,False,False,True,False,False,True,False,False,False,1,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,2,100,11.392507711491088
2021,SE,Data Analytics Manager,140000,USD,140000,US,100,US,L,3,2,False,False,True,False,False,False,True,False,False,1,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,6,200,11.849404844423074
2021,MI,Machine Learning Engineer,180000,PLN,46597,PL,100,PL,L,3,1,False,False,True,False,False,True,False,False,False,1,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,3,100,10.74931290073778
2021,MI,Data Scientist,85000,GBP,116914,GB,50,GB,L,3,1,False,False,True,False,False,False,False,False,True,1,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,3,50,11.669202454027493
2021,MI,Data Scientist,2500000,INR,33808,IN,0,IN,M,2,1,False,False,True,False,False,False,False,False,True,1,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,2,0,10.42848231821631
2021,MI,Data Scientist,40900,GBP,56256,GB,50,GB,L,3,1,False,False,True,False,False,False,False,False,True,1,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,3,50,10.937685756768543
2021,SE,Machine Learning Scientist,225000,USD,225000,US,100,CA,L,3,2,False,False,True,False,False,False,False,False,True,0,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,6,200,12.323860125621126
2021,EX,Principal Data Scientist,416000,USD,416000,US,100,US,S,1,3,True,False,False,False,False,False,False,False,True,1,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,3,300,12.938442943086665
2021,SE,Data Scientist,110000,CAD,87738,CA,100,CA,S,1,2,False,False,True,False,False,False,False,False,True,1,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,2,200,11.38212177734502
2021,MI,Data Scientist,75000,EUR,88654,DE,50,DE,L,3,1,False,False,True,False,False,False,False,False,True,1,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,3,50,11.392507711491088
2021,SE,Data Scientist,135000,USD,135000,US,0,US,L,3,2,False,False,True,False,False,False,False,False,True,1,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,6,0,11.813037464800539
2021,SE,Data Analyst,90000,CAD,71786,CA,100,CA,M,2,2,False,False,True,False,True,False,False,False,False,1,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,4,200,11.181458680147426
2021,EN,Big Data Engineer,1200000,INR,16228,IN,100,IN,L,3,0,False,False,True,False,False,True,False,False,False,1,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,0,0,9.694555044315882
2021,SE,ML Engineer,256000,USD,256000,US,100,US,S,1,2,False,False,True,False,False,True,False,False,False,1,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,2,200,12.45293662970407
2021,SE,Director of Data Engineering,200000,USD,200000,US,100,US,L,3,2,False,False,True,False,False,True,False,False,False,1,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,6,200,12.206077645517674
2021,SE,Data Analyst,200000,USD,200000,US,100,US,L,3,2,False,False,True,False,True,False,False,False,False,1,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,6,200,12.206077645517674
2021,MI,Data Architect,180000,USD,180000,US,100,US,L,3,1,False,False,True,False,False,False,False,True,False,1,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,3,100,12.100717685412471
2021,MI,Head of Data Science,110000,USD,110000,US,0,US,S,1,1,False,False,True,False,False,False,False,True,False,1,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,1,0,11.608244735642321
2021,MI,Research Scientist,80000,CAD,63810,CA,100,CA,M,2,1,False,False,True,False,False,False,False,False,True,1,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,2,100,11.063680868264434
2021,MI,Data Scientist,39600,EUR,46809,ES,100,ES,M,2,1,False,False,True,False,False,False,False,False,True,1,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,2,100,10.753852134294116
2021,EN,Data Scientist,4000,USD,4000,VN,0,VN,M,2,0,False,False,True,False,False,False,False,False,True,1,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,0,0,8.294299608857235
2021,EN,Data Engineer,1600000,INR,21637,IN,50,IN,M,2,0,False,False,True,False,False,True,False,False,False,1,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,0,0,9.98220630724752
2021,SE,Data Scientist,130000,CAD,103691,CA,100,CA,L,3,2,False,False,True,False,False,False,False,False,True,1,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,6,200,11.5491802456294
2021,MI,Data Analyst,80000,USD,80000,US,100,US,L,3,1,False,False,True,False,True,False,False,False,False,1,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,3,100,11.289794413577894
2021,MI,Data Engineer,110000,USD,110000,US,100,US,L,3,1,False,False,True,False,False,True,False,False,False,1,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,3,100,11.608244735642321
2021,SE,Data Scientist,165000,USD,165000,US,100,US,L,3,2,False,False,True,False,False,False,False,False,True,1,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,6,200,12.013706813470414
2021,EN,AI Scientist,1335000,INR,18053,IN,100,AS,S,1,0,False,False,True,False,False,False,False,False,True,0,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,0,0,9.8011225458581
2021,MI,Data Engineer,52500,GBP,72212,GB,50,GB,L,3,1,False,False,True,False,False,True,False,False,False,1,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,3,50,11.187375364074551
2021,EN,Data Scientist,31000,EUR,36643,FR,50,FR,L,3,0,False,False,True,False,False,False,False,False,True,1,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,0,0,10.5090049831351
2021,MI,Data Engineer,108000,TRY,12103,TR,0,TR,M,2,1,False,False,True,False,False,True,False,False,False,1,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,2,0,9.401291255468191
2021,SE,Data Engineer,70000,GBP,96282,GB,50,GB,L,3,2,False,False,True,False,False,True,False,False,False,1,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,6,100,11.475047050530808
2021,SE,Principal Data Analyst,170000,USD,170000,US,100,US,M,2,2,False,False,True,False,True,False,False,False,False,1,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,4,200,12.04355959836804
2021,MI,Data Scientist,115000,USD,115000,US,50,US,L,3,1,False,False,True,False,False,False,False,False,True,1,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,3,50,11.652696102959753
2021,EN,Data Scientist,90000,USD,90000,US,100,US,S,1,0,False,False,True,False,False,False,False,False,True,1,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,0,0,11.407576060361786
2021,EX,Principal Data Engineer,600000,USD,600000,US,100,US,L,3,3,False,False,True,False,False,True,False,False,False,1,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,9,300,13.304686600863562
2021,EN,Data Scientist,2100000,INR,28399,IN,100,IN,M,2,0,False,False,True,False,False,False,False,False,True,1,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,0,0,10.254144424149297
2021,MI,Data Analyst,93000,USD,93000,US,100,US,L,3,1,False,False,True,False,True,False,False,False,False,1,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,3,100,11.440365524765756
2021,SE,Big Data Architect,125000,CAD,99703,CA,50,CA,M,2,2,False,False,True,False,False,False,False,True,False,1,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,4,100,11.509961075506213
2021,SE,Principal Data Scientist,147000,EUR,173762,DE,100,DE,M,2,2,False,False,True,False,False,False,False,False,True,1,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,4,200,12.065447580772036
2021,SE,Machine Learning Engineer,185000,USD,185000,US,50,US,L,3,2,False,False,True,False,False,True,False,False,False,1,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,6,100,12.128116509451258
2021,EX,Director of Data Science,120000,EUR,141846,DE,0,DE,L,3,3,False,False,True,False,False,False,False,True,False,1,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,9,0,11.862504290912188
2021,MI,Data Scientist,130000,USD,130000,US,50,US,L,3,1,False,False,True,False,False,False,False,False,True,1,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,3,50,11.775297421715827
2021,SE,Data Analyst,54000,EUR,63831,DE,50,DE,L,3,2,False,False,True,False,True,False,False,False,False,1,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,6,100,11.064009910988117
2021,MI,Data Scientist,1250000,INR,16904,IN,100,IN,S,1,1,False,False,True,False,False,False,False,False,True,1,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,1,100,9.735364715141987
2021,SE,Machine Learning Engineer,4900000,INR,66265,IN,0,IN,L,3,2,False,False,True,False,False,True,False,False,False,1,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,6,0,11.101432224123721
2021,MI,Data Scientist,21600,EUR,25532,RS,100,DE,S,1,1,False,False,True,False,False,False,False,False,True,0,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,1,100,10.14772701214507
2021,SE,Lead Data Engineer,160000,USD,160000,PR,50,US,S,1,2,False,False,True,False,False,True,False,False,False,0,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,2,100,11.982935344196433
2021,MI,Data Engineer,93150,USD,93150,US,0,US,M,2,1,False,False,True,False,False,True,False,False,False,1,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,2,0,11.441977111345166
2021,MI,Data Engineer,111775,USD,111775,US,0,US,M,2,1,False,False,True,False,False,True,False,False,False,1,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,2,0,11.624252147606558
2021,MI,Data Engineer,250000,TRY,28016,TR,100,TR,M,2,1,False,False,True,False,False,True,False,False,False,1,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,2,100,10.240566747777828
2021,EN,Data Engineer,55000,EUR,65013,DE,50,DE,M,2,0,False,False,True,False,False,True,False,False,False,1,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,0,0,11.082357910301223
2021,EN,Data Engineer,72500,USD,72500,US,100,US,L,3,0,False,False,True,False,False,True,False,False,False,1,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,0,0,11.19135563385109
2021,SE,Computer Vision Engineer,102000,BRL,18907,BR,0,BR,M,2,2,False,False,True,False,False,True,False,False,False,1,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,4,0,9.847340391913127
2021,EN,Data Science Consultant,65000,EUR,76833,DE,0,DE,L,3,0,False,False,True,False,False,False,False,True,False,1,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,0,0,11.249402529502674
2021,EN,Machine Learning Engineer,85000,USD,85000,NL,100,DE,S,1,0,False,False,True,False,False,True,False,False,False,0,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,0,0,11.350418300109132
2021,SE,Data Scientist,65720,EUR,77684,FR,50,FR,M,2,2,False,False,True,False,False,False,False,False,True,1,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,4,100,11.260417467526102
